lr-Adam,step,loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,epoch,loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch,loss_val,pos_val,cell_val,atomic_numbers_val
5e-06,49,,,,,,,,,,,,,
,49,0.5266916751861572,3.1336402893066406,0.012847676873207092,0.20047998428344727,0,,,,,,,,
,53,,,,,0,0.540416419506073,3.6882123947143555,0.03398306295275688,0.1376120001077652,,,,
5e-06,99,,,,,,,,,,,,,
,99,0.4540991485118866,3.3242926597595215,0.012838499620556831,0.10883137583732605,1,,,,,,,,
,107,,,,,1,0.5059531927108765,3.413397789001465,0.02517431601881981,0.13943898677825928,,,,
5e-06,149,,,,,,,,,,,,,
,149,0.40396279096603394,2.719606876373291,0.01337370928376913,0.11862838268280029,2,,,,,,,,
,161,,,,,2,0.49679189920425415,3.5104620456695557,0.02202409692108631,0.12372153997421265,,,,
5e-06,199,,,,,,,,,,,,,
,199,0.44051969051361084,3.0260729789733887,0.008410518988966942,0.1295018494129181,3,,,,,,,,
,215,,,,,3,0.48298683762550354,3.427999973297119,0.023586543276906013,0.11660035699605942,,,,
5e-06,249,,,,,,,,,,,,,
,249,0.383816123008728,2.268272638320923,0.00455578975379467,0.15243306756019592,4,,,,,,,,
,269,,,,,4,,,,,0.4745931327342987,3.3573684692382812,0.02166689559817314,0.11718939244747162
,269,,,,,4,0.4874034523963928,3.451514959335327,0.022079644724726677,0.12017228454351425,,,,
5e-06,299,,,,,,,,,,,,,
,299,0.4712715148925781,3.593616008758545,0.007513436954468489,0.10439646244049072,5,,,,,,,,
,323,,,,,5,0.4838830232620239,3.358685255050659,0.029268749058246613,0.11874567717313766,,,,
5e-06,349,,,,,,,,,,,,,
,349,0.4547126889228821,3.601053237915039,0.014790964312851429,0.07981640100479126,6,,,,,,,,
,377,,,,,6,0.47700390219688416,3.3382067680358887,0.020079709589481354,0.12310349196195602,,,,
5e-06,399,,,,,,,,,,,,,
,399,0.5559407472610474,4.108434677124023,0.006847097538411617,0.1382501870393753,7,,,,,,,,
,431,,,,,7,0.4824827313423157,3.5122218132019043,0.022280743345618248,0.10897977650165558,,,,
5e-06,449,,,,,,,,,,,,,
,449,0.3783800005912781,2.950608491897583,0.010695280507206917,0.07262387871742249,8,,,,,,,,
,485,,,,,8,0.4710189700126648,3.354573965072632,0.024113040417432785,0.1114484965801239,,,,
5e-06,499,,,,,,,,,,,,,
,499,0.4894793927669525,3.830106496810913,0.015263852663338184,0.09120486676692963,9,,,,,,,,
,539,,,,,9,,,,,0.5344765186309814,4.010262489318848,0.02540007419884205,0.10805017501115799
,539,,,,,9,0.4660946726799011,3.281815767288208,0.022150002419948578,0.11576301604509354,,,,
5e-06,549,,,,,,,,,,,,,
,549,0.4562891125679016,3.0995421409606934,0.025475049391388893,0.12085983902215958,10,,,,,,,,
,593,,,,,10,0.45092570781707764,3.2181477546691895,0.017881879583001137,0.11122909188270569,,,,
5e-06,599,,,,,,,,,,,,,
,599,0.5620592832565308,4.436821460723877,0.011052141897380352,0.10732497274875641,11,,,,,,,,
,647,,,,,11,0.47619032859802246,3.453929901123047,0.02032170444726944,0.11047560721635818,,,,
5e-06,649,,,,,,,,,,,,,
,649,0.4673113226890564,3.6178250312805176,0.010347198694944382,0.09518160670995712,12,,,,,,,,
5e-06,699,,,,,,,,,,,,,
,699,0.504209041595459,3.239511728286743,0.07499580830335617,0.10526210814714432,12,,,,,,,,
,701,,,,,12,0.4928624629974365,3.630030632019043,0.021002812311053276,0.10885663330554962,,,,
5e-06,749,,,,,,,,,,,,,
,749,0.4218890070915222,3.02685546875,0.02283831685781479,0.09636512398719788,13,,,,,,,,
,755,,,,,13,0.4515021741390228,3.13354754447937,0.02897092141211033,0.10917650163173676,,,,
5e-06,799,,,,,,,,,,,,,
,799,0.40775901079177856,2.5526156425476074,0.008663265034556389,0.1438341736793518,14,,,,,,,,
,809,,,,,14,,,,,0.44116634130477905,2.980273485183716,0.019408810883760452,0.12373016774654388
,809,,,,,14,0.45782625675201416,3.305443525314331,0.018455171957612038,0.10882670432329178,,,,
5e-06,849,,,,,,,,,,,,,
,849,0.4471759498119354,3.0363924503326416,0.017282327637076378,0.1262543797492981,15,,,,,,,,
,863,,,,,15,0.467479407787323,3.3609774112701416,0.022488495334982872,0.10889318585395813,,,,
5e-06,899,,,,,,,,,,,,,
,899,0.3444412648677826,2.326970338821411,0.004556661006063223,0.10718756169080734,16,,,,,,,,
,917,,,,,16,0.4536783993244171,3.1714911460876465,0.022138020023703575,0.11439131200313568,,,,
5e-06,949,,,,,,,,,,,,,
,949,0.36223721504211426,2.61478853225708,0.014791587367653847,0.08596678823232651,17,,,,,,,,
,971,,,,,17,0.44859734177589417,3.21132230758667,0.021392621099948883,0.10607241839170456,,,,
5e-06,999,,,,,,,,,,,,,
,999,0.3870525658130646,2.8703484535217285,0.007947389967739582,0.0920703113079071,18,,,,,,,,
,1025,,,,,18,0.4592088758945465,3.2705464363098145,0.01907483860850334,0.11307946592569351,,,,
5e-06,1049,,,,,,,,,,,,,
,1049,0.4109306335449219,2.763928174972534,0.004380438476800919,0.13015738129615784,19,,,,,,,,
,1079,,,,,19,,,,,0.44525429606437683,3.1495089530944824,0.02276817336678505,0.10753519088029861
,1079,,,,,19,0.4574796259403229,3.343806028366089,0.01713460311293602,0.10596446692943573,,,,
5e-06,1099,,,,,,,,,,,,,
,1099,0.42212605476379395,3.1389236450195312,0.010593482293188572,0.09764017909765244,20,,,,,,,,
,1133,,,,,20,0.45952537655830383,3.314568042755127,0.018432412296533585,0.10963618755340576,,,,
5e-06,1149,,,,,,,,,,,,,
,1149,0.4143284559249878,2.878493547439575,0.013619777746498585,0.11285928636789322,21,,,,,,,,
,1187,,,,,21,0.4470173716545105,3.137899160385132,0.019585201516747475,0.11364223062992096,,,,
5e-06,1199,,,,,,,,,,,,,
,1199,0.6816985607147217,5.0398783683776855,0.012666754424571991,0.16504396498203278,22,,,,,,,,
,1241,,,,,22,0.4593757092952728,3.2966394424438477,0.01973322592675686,0.10997867584228516,,,,
5e-06,1249,,,,,,,,,,,,,
,1249,0.4701576828956604,3.80574369430542,0.013152867555618286,0.07643041014671326,23,,,,,,,,
,1295,,,,,23,0.4604034125804901,3.347508430480957,0.018292922526597977,0.10735965520143509,,,,
5e-06,1299,,,,,,,,,,,,,
,1299,0.4225817620754242,2.6363375186920166,0.010202817618846893,0.14874519407749176,24,,,,,,,,
5e-06,1349,,,,,,,,,,,,,
,1349,0.4157150983810425,2.9294989109039307,0.00916283205151558,0.11360238492488861,24,,,,,,,,
,1349,,,,,24,,,,,0.43852749466896057,3.0766172409057617,0.03111160732805729,0.09975418448448181
,1349,,,,,24,0.46708959341049194,3.4274086952209473,0.02143063209950924,0.10291804373264313,,,,
5e-06,1399,,,,,,,,,,,,,
,1399,0.3746504485607147,2.947763442993164,0.009059363976120949,0.07081472873687744,25,,,,,,,,
,1403,,,,,25,0.47191259264945984,3.4422311782836914,0.017438413575291634,0.11025102436542511,,,,
5e-06,1449,,,,,,,,,,,,,
,1449,0.47759392857551575,3.576960563659668,0.007117338944226503,0.11278055608272552,26,,,,,,,,
,1457,,,,,26,0.4583453834056854,3.3181684017181396,0.017987994477152824,0.10854052752256393,,,,
5e-06,1499,,,,,,,,,,,,,
,1499,0.7325716614723206,5.668756484985352,0.017785539850592613,0.14791041612625122,27,,,,,,,,
